doc,w,target,pos,year,mop_id,file_path
1951,av när representanter för massmedia har velat ta del av,massmedia,4,1974,unknown,../riksdagen-corpus/corpus/1974/prot-1974--120.xml
1952,helt enkelt tidningar och andra massmedia möjlighet att få de informationer,massmedia,5,1974,gabriel_romanus_5c5213,../riksdagen-corpus/corpus/1974/prot-1974--120.xml
1953,trots alla rapporter i massmedia om att detta skulle vara,massmedia,4,1974,staffan_burenstam_linder_b9aad1,../riksdagen-corpus/corpus/1974/prot-1974--16.xml
1954,den inslag i massmediernas bevakning av riksdagsarbetet men nu,massmediernas,3,1974,anders_bjorck_e0f968,../riksdagen-corpus/corpus/1974/prot-1974--109.xml
1955,inte bara en massmedia och därigenom gentemot den allmänna,massmedia,3,1974,evert_svensson_60a2b0,../riksdagen-corpus/corpus/1974/prot-1974--109.xml
1956,nämligen att på massmediernas att,massmediernas,3,1974,anders_bjorck_e0f968,../riksdagen-corpus/corpus/1974/prot-1974--109.xml
1957,och inte på massmediernas,massmediernas,3,1974,anders_bjorck_e0f968,../riksdagen-corpus/corpus/1974/prot-1974--109.xml
1958,bör för att massmediernas men detta får inte,massmediernas,3,1974,evert_svensson_60a2b0,../riksdagen-corpus/corpus/1974/prot-1974--109.xml
1959,att utskotten skulle massmediernas utskotten skall ha möjligheter,massmediernas,3,1974,evert_svensson_60a2b0,../riksdagen-corpus/corpus/1974/prot-1974--109.xml
1960,som nyligen i svenska massmedia om aktiv och,massmedia,4,1974,sigfrid_lofgren_86dbd5,../riksdagen-corpus/corpus/1974/prot-1974--109.xml
1961,tycks detta inte uppmärksammas i massmedia på samma sätt som negativa,massmedia,5,1974,georg_danell_2266ca,../riksdagen-corpus/corpus/1974/prot-1974--121.xml
1962,själva utan tydligen också när massmedia skall in i bilden det,massmedia,5,1974,georg_danell_2266ca,../riksdagen-corpus/corpus/1974/prot-1974--121.xml
1963,inte bara tidningar och andra massmedia utan också olika myndigheter lämnar,massmedia,5,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--14.xml
1964,finns en ny i massmedia som vi inte kan göra,massmedia,4,1974,c-h_hermansson_f736c3,../riksdagen-corpus/corpus/1974/prot-1974--14.xml
1965,det av borgerliga massmedia och politiker när de,massmedia,3,1974,gunnar_helen_77d95f,../riksdagen-corpus/corpus/1974/prot-1974--14.xml
1966,redovisa i går fick massmedia ett utförligt vi kommer,massmedia,4,1974,thorbjorn_falldin_08d17c,../riksdagen-corpus/corpus/1974/prot-1974--14.xml
1967,får stödet av människor i massmedier som vid de,massmedier,5,1974,c-h_hermansson_f736c3,../riksdagen-corpus/corpus/1974/prot-1974--14.xml
1968,och önskemål detta trots att massmedia har i sin tjänst en,massmedia,5,1974,torsten_bengtson_1_vice_talman,../riksdagen-corpus/corpus/1974/prot-1974--15.xml
1969,göra detta i synnerhet som massmedia av olika slag tagit över,massmedia,5,1974,torsten_bengtson_1_vice_talman,../riksdagen-corpus/corpus/1974/prot-1974--15.xml
1970,bara är visst är massmedia inslag i det moderna,massmedia,4,1974,torsten_bengtson_1_vice_talman,../riksdagen-corpus/corpus/1974/prot-1974--15.xml
1971,oss då också att massmedia speciellt tv blivit en,massmedia,4,1974,torsten_bengtson_1_vice_talman,../riksdagen-corpus/corpus/1974/prot-1974--15.xml
1972,dem som har ansvaret för massmedia politikerna och hela vårt samhälle,massmedia,5,1974,thorbjorn_falldin_08d17c,../riksdagen-corpus/corpus/1974/prot-1974--15.xml
1973,och utan dramatiska rapporter i massmedia om hur nära låg,massmedia,5,1974,thorbjorn_falldin_08d17c,../riksdagen-corpus/corpus/1974/prot-1974--15.xml
1974,och intensiv debatt i massmedia såväl som regeringens,massmedia,4,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--29.xml
1975,också ett omfattande till massmediernas förfogande när även om,massmediernas,4,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--29.xml
1976,ganska på grund av massmedias insatser har den dock framför,massmedias,4,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--29.xml
1977,som mycket när massmedia förra veckan gav beskedet att,massmedia,3,1974,ingrid_sundberg_08b84d,../riksdagen-corpus/corpus/1974/prot-1974--136.xml
1978,jag är beredd att kommentera massmedias uppgifter om eventuellt statligt intresse,massmedias,5,1974,thure_jadestig_ac053d,../riksdagen-corpus/corpus/1974/prot-1974--122.xml
1979,situation verkligen diskuterats i massmedia som socialministern vet råder det,massmedia,4,1974,rune_torwald_df37c7,../riksdagen-corpus/corpus/1974/prot-1974--126.xml
1980,dessa frågor har i massmedia inte minst under sommaren och,massmedia,4,1974,unknown,../riksdagen-corpus/corpus/1974/prot-1974--132.xml
1981,upp inte minst i den massmediala eftersom media av,massmediala,5,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--39.xml
1982,i den massmediala eftersom media av skäl sysslar främst,media,4,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--39.xml
1983,människor utanför riksdagen av massmedias många gånger eller direkt,massmedias,4,1974,staffan_burenstam_linder_b9aad1,../riksdagen-corpus/corpus/1974/prot-1974--38.xml
1984,uppmärksamhet i tidningar och massmedia och att det därför ligger,massmedia,4,1974,staffan_burenstam_linder_b9aad1,../riksdagen-corpus/corpus/1974/prot-1974--38.xml
1985,propositionen har allmänheten via våra massmedia fått veta att de borgerliga,massmedia,5,1974,sven_andersson_36bb18,../riksdagen-corpus/corpus/1974/prot-1974--38.xml
1986,i kunde massmedia vidare meddela svenska folket att,massmedia,2,1974,sven_andersson_36bb18,../riksdagen-corpus/corpus/1974/prot-1974--38.xml
1987,intressanta det tydligt i massmedias bevakning av vad som händer,massmedias,4,1974,john_takman_3fab3b,../riksdagen-corpus/corpus/1974/prot-1974--127.xml
1988,olika uttalanden i massmedia givit intryck av en,massmedia,3,1974,bo_siegbahn_795964,../riksdagen-corpus/corpus/1974/prot-1974--127.xml
1989,och föreningar men också via massmedia naturligtvis måste en rätt,massmedia,5,1974,hakan_winberg_ff3acc,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1990,utredning med uppgift att granska massmediernas ställning funktion och finansiering med,massmediernas,5,1974,anna_eliasson_8ceaa8,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1991,av krav på att de medier som alltmer med etermedierna,medier,5,1974,anders_bjorck_e0f968,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1992,i ett om massmediernas ställning och funktion jag är,massmediernas,3,1974,anders_bjorck_e0f968,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1993,genomslagskraft har ju detta nya medium och var de,medium,5,1974,unknown,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1994,och herr talman massmedia har stor spridning och stark,massmedia,3,1974,anton_fagelsbo_0b03e9,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1995,demokratin är beroende av att massmedia arbetar i demokratisk och,massmedia,5,1974,anton_fagelsbo_0b03e9,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1996,att radio och tv som media har en oerhört stor genomslagskraft,media,5,1974,per-axel_emanuel_nilsson_6b7789,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1997,bekant och mycket uppmärksammat i massmedia nära i tiden osv,massmedia,5,1974,gustav_lorentzon_1f7229,../riksdagen-corpus/corpus/1974/prot-1974--125.xml
1998,ute i när massmedia rapporterar att ett,massmedia,3,1974,lars_henrikson_05eaee,../riksdagen-corpus/corpus/1974/prot-1974--124.xml
1999,och i andra massmedia är ett uttryck för de,massmedia,3,1974,margaretha_af_ugglas_79db67,../riksdagen-corpus/corpus/1974/prot-1974--130.xml
2000,inte där innan det massmedia detta visar vilken,massmedia,4,1974,gabriel_romanus_5c5213,../riksdagen-corpus/corpus/1974/prot-1974--130.xml
2001,svaret från är massmediernas massmedierna har ju mycket stor,massmediernas,3,1974,sonja_fredgardh-svensson_192cec,../riksdagen-corpus/corpus/1974/prot-1974--6.xml
2002,de i regel fått i massmedia exempel på hur,massmedia,5,1974,gunnar_helen_77d95f,../riksdagen-corpus/corpus/1974/prot-1974--114.xml
2003,den debatt som förs i massmedia låter jag tycker att,massmedia,5,1974,gunnar_helen_77d95f,../riksdagen-corpus/corpus/1974/prot-1974--114.xml
2004,diskussioner på möten och i massmedia är vår vad man,massmedia,5,1974,c-h_hermansson_f736c3,../riksdagen-corpus/corpus/1974/prot-1974--114.xml
2005,vet vi enligt uppgifter i massmedia att och har,massmedia,5,1974,sven_andersson_minister_1973,../riksdagen-corpus/corpus/1974/prot-1974--116.xml
2006,det över att man i massmedia och diskuterar förslag,massmedia,5,1974,gunvor_ryding_864056,../riksdagen-corpus/corpus/1974/prot-1974--116.xml
2007,uppgifter ut via massmedia inte ett i,massmedia,3,1974,arne_nygren_ba4e84,../riksdagen-corpus/corpus/1974/prot-1974--116.xml
2008,här lag skulle vara för massmediernas aktiva och det,massmediernas,5,1974,filip_fridolfsson_41071d,../riksdagen-corpus/corpus/1974/prot-1974--116.xml
2009,över och andra massmedier har vi i praktiken redan,massmedier,3,1974,filip_fridolfsson_41071d,../riksdagen-corpus/corpus/1974/prot-1974--116.xml
2010,i sitt svar liksom i massmedia under de senaste dagarna uttalat,massmedia,5,1974,lennart_geijer_minister_1969,../riksdagen-corpus/corpus/1974/prot-1974--21.xml
2011,får folk den uppfattningen genom massmedia och annat jag fick för,massmedia,5,1974,tore_claeson_756586,../riksdagen-corpus/corpus/1974/prot-1974--34.xml
2012,om opinionsbildningen ser man på massmedier i verkligheten finner man att,massmedier,5,1974,anders_bjorck_e0f968,../riksdagen-corpus/corpus/1974/prot-1974--117.xml
2013,som ständigt möter oss i massmedia och i det talas,massmedia,5,1974,unknown,../riksdagen-corpus/corpus/1974/prot-1974--117.xml
2014,några särskilda åtgärder och massmedia har den allra senaste,massmedia,4,1974,karl_boo_ef00c6,../riksdagen-corpus/corpus/1974/prot-1974--30.xml
2015,som vi haft och i massmedia det uttryck som,massmedia,5,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--30.xml
2016,vi använda den information som massmedia och partierna ger och vi,massmedia,5,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--30.xml
2017,vi skall ha det än massmedia och vår egen för,massmedia,5,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--30.xml
2018,andra frågor till massmedias rapportering och till den information,massmedias,3,1974,allan_hernelius_2ea671,../riksdagen-corpus/corpus/1974/prot-1974--18.xml
2019,av många inte minst av massmedia men också av riksdagens ledamöter,massmedia,5,1974,per_ahlmark_b94ef7,../riksdagen-corpus/corpus/1974/prot-1974--18.xml
2020,detta är nu massmedia om den av,massmedia,3,1974,per_ahlmark_b94ef7,../riksdagen-corpus/corpus/1974/prot-1974--18.xml
2021,över hela landet med massmedias hjälp för ett,massmedias,4,1974,sonja_fredgardh-svensson_192cec,../riksdagen-corpus/corpus/1974/prot-1974--31.xml
2022,i skrift bild eller andra medier han vill ta del av,medier,5,1974,martin_henmark_284b6a,../riksdagen-corpus/corpus/1974/prot-1974--106.xml
2023,ofta och i massmedia finns människor i detta,massmedia,3,1974,gunnar_helen_77d95f,../riksdagen-corpus/corpus/1974/prot-1974--105.xml
2024,vi dagligen möter i olika massmedia deras roll i sammanhanget får,massmedia,5,1974,gunnar_helen_77d95f,../riksdagen-corpus/corpus/1974/prot-1974--105.xml
2025,är fallet när man via massmedia får den uppfattningen av representanter,massmedia,5,1974,rune_b_johansson_minister_1971,../riksdagen-corpus/corpus/1974/prot-1974--111.xml
2026,förhållande inte bara uppmärksammades av massmedia utan också egen,massmedia,5,1974,bengt_norling_minister_1969,../riksdagen-corpus/corpus/1974/prot-1974--111.xml
2027,behöva erfarenheter av ett medium som i vårt land är,medium,4,1974,bertil_zachrisson_minister_1973,../riksdagen-corpus/corpus/1974/prot-1974--96.xml
2028,för att och massmedia och utomlands för att,massmedia,3,1974,eric_holmqvist_minister_1973,../riksdagen-corpus/corpus/1974/prot-1974--69.xml
2029,på är behovet av att massmedia används för den här,massmedia,5,1974,sven_gustafson_4d053b,../riksdagen-corpus/corpus/1974/prot-1974--55.xml
2030,rätt i massmedia bör vara av mycket stort,massmedia,2,1974,sven_gustafson_4d053b,../riksdagen-corpus/corpus/1974/prot-1974--55.xml
2031,skulle innebära inslag i massmedia i första hand detta är,massmedia,4,1974,sven_gustafson_4d053b,../riksdagen-corpus/corpus/1974/prot-1974--55.xml
2032,tar upp de olika massmediernas roll i sammanhanget och jag,massmediernas,4,1974,bengt_norling_minister_1969,../riksdagen-corpus/corpus/1974/prot-1974--55.xml
2033,för allmänheten organisationer myndigheter och massmedia utöver den traditionella opinionsbildningen bör,massmedia,5,1974,alf_lovenborg_449fed,../riksdagen-corpus/corpus/1974/prot-1974--54.xml
2034,för landets politik självfallet har massmedia i detta avseende ett stort,massmedia,5,1974,karl-erik_eriksson_7b1b49,../riksdagen-corpus/corpus/1974/prot-1974--54.xml
2035,mm ut genom massmedia år fortfarande för,massmedia,3,1974,thure_jadestig_ac053d,../riksdagen-corpus/corpus/1974/prot-1974--54.xml
2036,som redovisar för våra massmedia är uppenbarligen i syfte,massmedia,4,1974,thure_jadestig_ac053d,../riksdagen-corpus/corpus/1974/prot-1974--54.xml
2037,i hög grad att massmedias arbete de kan då,massmedias,4,1974,gunnar_sträng_minister_1969,../riksdagen-corpus/corpus/1974/prot-1974--97.xml
2038,ganska framgått i olika massmedia men herr och herr,massmedia,4,1974,thorbjorn_falldin_08d17c,../riksdagen-corpus/corpus/1974/prot-1974--97.xml
2039,är stor rapporterar våra massmedier så gott som dagligen vid,massmedier,4,1974,gunnar_helen_77d95f,../riksdagen-corpus/corpus/1974/prot-1974--97.xml
2040,krav och ber alla massmedia att sprida vi ber,massmedia,4,1974,arne_geijer_1e0979,../riksdagen-corpus/corpus/1974/prot-1974--81.xml
2041,räknar med skall föras i massmedia vi vet att inte bara,massmedia,5,1974,sture_palm_7b6665,../riksdagen-corpus/corpus/1974/prot-1974--42.xml
2042,vi vet att inte bara massmedia utan också allmänheten har visat,massmedia,5,1974,sture_palm_7b6665,../riksdagen-corpus/corpus/1974/prot-1974--42.xml
2043,från i massmedia framför allt de negativa,massmedia,2,1974,gunnar_helen_77d95f,../riksdagen-corpus/corpus/1974/prot-1974--43.xml
2044,en plats i massmedia och opinionsbildning talet om att,massmedia,3,1974,c-h_hermansson_f736c3,../riksdagen-corpus/corpus/1974/prot-1974--43.xml
2045,det måste vara svårt för massmedia att en sådan här,massmedia,5,1974,c-h_hermansson_f736c3,../riksdagen-corpus/corpus/1974/prot-1974--43.xml
2046,uttala några allmänna av massmedia de söker göra sitt,massmedia,4,1974,c-h_hermansson_f736c3,../riksdagen-corpus/corpus/1974/prot-1974--43.xml
2047,debatt i massmedia har haft vissa goda ting,massmedia,2,1974,staffan_burenstam_linder_b9aad1,../riksdagen-corpus/corpus/1974/prot-1974--43.xml
2048,den som bedrivs genom massmedia m m vilken vanlig,massmedia,4,1974,torsten_fredriksson_97b0bf,../riksdagen-corpus/corpus/1974/prot-1974--43.xml
2049,mycket stor utsträckning debatten i massmedia under det senaste året har,massmedia,5,1974,birgitta_hambraeus_0f4276,../riksdagen-corpus/corpus/1974/prot-1974--80.xml
2050,nästan allt som förekommer i massmedia är vi skall inte,massmedia,5,1974,birgitta_hambraeus_0f4276,../riksdagen-corpus/corpus/1974/prot-1974--80.xml
2051,säger alldeles riktigt att massmedia kanske har tagit fram mer,massmedia,4,1974,anders_wijkman_ac3456,../riksdagen-corpus/corpus/1974/prot-1974--80.xml
2052,orsaken till det är att massmedia just har den,massmedia,5,1974,anders_wijkman_ac3456,../riksdagen-corpus/corpus/1974/prot-1974--80.xml
2053,den information som ges genom massmedia vi har därför det,massmedia,5,1974,per-axel_emanuel_nilsson_6b7789,../riksdagen-corpus/corpus/1974/prot-1974--94.xml
2054,av press och andra massmedia den vore,massmedia,4,1974,doris_havik_0095f1,../riksdagen-corpus/corpus/1974/prot-1974--94.xml
2055,inte minst genom massmedia om och hur man använder,massmedia,3,1974,lilly_hansson_a5b0c8,../riksdagen-corpus/corpus/1974/prot-1974--94.xml
2056,frågan som har diskuterats i massmedia bl a tog,massmedia,5,1974,lars-ove_hagberg_5d8dda,../riksdagen-corpus/corpus/1974/prot-1974--90.xml
2057,nyheter i press och andra massmedia på något sätt kan vara,massmedia,5,1974,bertil_af_ugglas_2d8b80,../riksdagen-corpus/corpus/1974/prot-1974--85.xml
2058,och journalister främst ser snabba massmedier som så länge riskerar,massmedier,5,1974,bertil_zachrisson_minister_1973,../riksdagen-corpus/corpus/1974/prot-1974--85.xml
2059,om hur våra tidningar och massmedier i övrigt fungerar att allt,massmedier,5,1974,bertil_af_ugglas_2d8b80,../riksdagen-corpus/corpus/1974/prot-1974--85.xml
2060,gångna våren uppmärksammats i svenska massmedia inte minst tack vare den,massmedia,5,1974,sven_andersson_minister_1973,../riksdagen-corpus/corpus/1974/prot-1974--85.xml
2061,så sällan att allmänheten genom massmedia får uppgifter om att personer,massmedia,5,1974,carl_lidbom_minister_1969,../riksdagen-corpus/corpus/1974/prot-1974--85.xml
2062,utan att kunna avgöra om massmedias uppgifter i detta är,massmedias,5,1974,carl_lidbom_minister_1969,../riksdagen-corpus/corpus/1974/prot-1974--85.xml
2063,en mycket diskussion i massmedia och på annat sätt ute,massmedia,4,1974,unknown,../riksdagen-corpus/corpus/1974/prot-1974--91.xml
2064,för information genom massmedia i samband med att den,massmedia,3,1974,rune_gustavsson_241816,../riksdagen-corpus/corpus/1974/prot-1974--93.xml
2065,och för information genom massmedia med hänsyn till den,massmedia,4,1974,rune_gustavsson_241816,../riksdagen-corpus/corpus/1974/prot-1974--93.xml
2066,jag föreslagit för information genom massmedia i samband med att den,massmedia,5,1974,gosta_bohman_88a4c7,../riksdagen-corpus/corpus/1974/prot-1974--93.xml
2067,ju mest en del av massmedia som upp förslaget och,massmedia,5,1974,allan_akerlind_bc4561,../riksdagen-corpus/corpus/1974/prot-1974--93.xml
2068,utanför det bl a i massmedia utanför talas det om,massmedia,5,1974,allan_akerlind_bc4561,../riksdagen-corpus/corpus/1974/prot-1974--93.xml
2069,eftersom tidningar och andra massmedia tagit ut för den,massmedia,4,1974,thure_dahlberg_148c96,../riksdagen-corpus/corpus/1974/prot-1974--93.xml
2070,minst i dagspress och övriga massmedia jag vill om att,massmedia,5,1974,per-erik_nisser_ebb038,../riksdagen-corpus/corpus/1974/prot-1974--44.xml
2071,inom säga att i massmedia har att inte,massmedia,4,1974,karl-erik_eriksson_7b1b49,../riksdagen-corpus/corpus/1974/prot-1974--45.xml
2072,få kännedom om innehållet genom massmedia nu regeringen i stället,massmedia,5,1974,gustaf_jonnergard_f744f0,../riksdagen-corpus/corpus/1974/prot-1974--86.xml
2073,beslut i massmedia regeringen försöker nu,massmedia,2,1974,sven_andersson_36bb18,../riksdagen-corpus/corpus/1974/prot-1974--86.xml
2074,rättigheter är liksom fria medier och ett fritt kulturliv andra,medier,4,1995,marianne_samuelsson_3b64ac,../riksdagen-corpus/corpus/199596/prot-199596--39.xml
2075,att det som sägs i medier är korrekt därför vore det,medier,5,1995,per_unckel_d80070,../riksdagen-corpus/corpus/199596/prot-199596--11.xml
2076,ha som sin ordförande inte massmedier eller andra partier jag kan,massmedier,5,1995,gorel_thurdin_2_vice_talman,../riksdagen-corpus/corpus/199596/prot-199596--11.xml
2077,peka på att man i massmedier talar om att det blir,massmedier,5,1995,lena_klevenas_49963b,../riksdagen-corpus/corpus/199596/prot-199596--103.xml
2078,en stor hos svenska massmedier att inte bättre detta,massmedier,4,1995,goran_lennmarker_f3d414,../riksdagen-corpus/corpus/199596/prot-199596--6.xml
2079,nämligen de elektroniska mediernas snabba spridning av pornografi,mediernas,3,1995,goran_lennmarker_f3d414,../riksdagen-corpus/corpus/199596/prot-199596--6.xml
2080,skall vara tillgängliga för medier och allmänhet i,medier,4,1995,goran_lennmarker_f3d414,../riksdagen-corpus/corpus/199596/prot-199596--6.xml
2081,det som politiker polis och massmedier sedan länge brukar beskriva som,massmedier,5,1995,eva_zetterberg_04f0af,../riksdagen-corpus/corpus/199596/prot-199596--6.xml
2082,barnen och ungdomen villkor massmediernas inverkan och det svenska,massmediernas,4,1995,marianne_andersson_aacf1b,../riksdagen-corpus/corpus/199596/prot-199596--6.xml
2083,medel en fri press fria medier och offentlighetsprincipen enligt vilken alla,medier,5,1995,kurt_ove_johansson_28e98e,../riksdagen-corpus/corpus/199596/prot-199596--101.xml
2084,att ofta för mediernas om en till,mediernas,3,1995,kurt_ove_johansson_28e98e,../riksdagen-corpus/corpus/199596/prot-199596--101.xml
2085,riksdagens kanske också åt massmediernas arbete inom regering och,massmediernas,4,1995,peter_eriksson_cbebcf,../riksdagen-corpus/corpus/199596/prot-199596--101.xml
2086,om det har blivit stor massmedial kring av,massmedial,5,1995,peter_eriksson_cbebcf,../riksdagen-corpus/corpus/199596/prot-199596--101.xml
2087,bekant är att massmediernas det som i,massmediernas,3,1995,kenneth_kvist_919b0e,../riksdagen-corpus/corpus/199596/prot-199596--101.xml
2088,ju även i svenska medier det har framkommit att,medier,4,1995,ewa_larsson_f3da35,../riksdagen-corpus/corpus/199596/prot-199596--101.xml
2089,dag har vi också via medier kunnat ta del av en,medier,5,1995,johnny_ahlqvist_a942a6,../riksdagen-corpus/corpus/199596/prot-199596--115.xml
2090,viktigt att då vissa medier i dag har gått ut,medier,4,1995,barbro_johansson_6d5224,../riksdagen-corpus/corpus/199596/prot-199596--115.xml
2091,det presenteras denna av medier och av en del socialdemokratiska,medier,4,1995,jan_bjorkman_b42216,../riksdagen-corpus/corpus/199596/prot-199596--115.xml
2092,enligt uppgifter i medier har uttryckt,medier,3,1995,anne_wibble_8ff1a1,../riksdagen-corpus/corpus/199596/prot-199596--7.xml
2093,jag vill hävda pågår inom medier och bland de borgerliga partierna,medier,5,1995,tanja_linderborg_674948,../riksdagen-corpus/corpus/199596/prot-199596--7.xml
2094,egen vardag blir för stor massmediernas rapportering om ökar ofta,massmediernas,5,1995,marianne_samuelsson_3b64ac,../riksdagen-corpus/corpus/199596/prot-199596--3.xml
2095,är i det nya mediet och alla vill sig,mediet,4,1995,margitta_edgren_459609,../riksdagen-corpus/corpus/199596/prot-199596--105.xml
2096,som skall fungera oberoende av medier och teknik därmed har ingen,medier,5,1995,charlotta_l_bjalkebring_a25884,../riksdagen-corpus/corpus/199596/prot-199596--105.xml
2097,och kommunikation via moderna medier i är,medier,4,1995,elisa_abascal_reyes_ddfd52,../riksdagen-corpus/corpus/199596/prot-199596--105.xml
2098,när det gäller granskning gäller massmedialt redan kända företeelser eller,massmedialt,5,1995,andreas_carlgren_e3a3f1,../riksdagen-corpus/corpus/199596/prot-199596--104.xml
2099,mycket stor publicitet i internationella medier han så trots,medier,5,1995,gustaf_von_essen_5af234,../riksdagen-corpus/corpus/199596/prot-199596--104.xml
2100,har det blivit och massmediernas fel att den fått,massmediernas,4,1995,olof_johansson_334294,../riksdagen-corpus/corpus/199596/prot-199596--110.xml
2101,effekt effekter för medier och över,medier,3,1995,agne_hansson_e56b58,../riksdagen-corpus/corpus/199596/prot-199596--28.xml
2102,utgör i tidningarnas och mediernas värld i och,mediernas,4,1995,unknown,../riksdagen-corpus/corpus/199596/prot-199596--28.xml
2103,i debatten i och medier framkom uppgifter som inte hade,medier,4,1995,kia_andreasson_6113db,../riksdagen-corpus/corpus/199596/prot-199596--106.xml
2104,svenska debatten och i svenska medier eller till mig som,medier,5,1995,eva_zetterberg_04f0af,../riksdagen-corpus/corpus/199596/prot-199596--98.xml
2105,mycket tydligt i massmedier de principer som,massmedier,3,1995,birgit_friggebo_d900d6,../riksdagen-corpus/corpus/199596/prot-199596--98.xml
2106,här i dels också massmedialt det har att riksdagens,massmedialt,4,1995,sivert_carlsson_392064,../riksdagen-corpus/corpus/199596/prot-199596--59.xml
2107,beträffande från exempelvis massmediernas sida som gör att frågan,massmediernas,3,1995,sivert_carlsson_392064,../riksdagen-corpus/corpus/199596/prot-199596--59.xml
2108,och tas inte upp av medier och men,medier,5,1995,marie_granlund_4198ce,../riksdagen-corpus/corpus/199596/prot-199596--59.xml
2109,press radio tv och övriga medier här har det demokratiska samhället,medier,5,1995,nils_fredrik_aurelius_2e3f13,../riksdagen-corpus/corpus/199596/prot-199596--64.xml
2110,folket har tagit del av massmediernas av förhållandena vid,massmediernas,5,1995,conny_ohman_c735e3,../riksdagen-corpus/corpus/199596/prot-199596--64.xml
2111,människor speciellt när man i massmedier visar bilder på hur,massmedier,5,1995,birgitta_gidblom_f50847,../riksdagen-corpus/corpus/199596/prot-199596--64.xml
2112,utvecklas och utnyttjas i nya medier fru talman i dag skall,medier,5,1995,jan_backman_6092f0,../riksdagen-corpus/corpus/199596/prot-199596--58.xml
2113,gentemot press och massmedier jag vet inte om det,massmedier,3,1995,gun_hellsvik_d75c5e,../riksdagen-corpus/corpus/199596/prot-199596--77.xml
2114,också tillsammans med andra i massmedier talat om att bör,massmedier,5,1995,dan_ericsson_d0c229,../riksdagen-corpus/corpus/199596/prot-199596--89.xml
2115,kanske kommer att visas i massmedier bara hur det hade,massmedier,5,1995,dan_ericsson_d0c229,../riksdagen-corpus/corpus/199596/prot-199596--89.xml
2116,fått för stort utrymme i massmedier det blir för mycket koncentration,massmedier,5,1995,birgitta_dahl_talman,../riksdagen-corpus/corpus/199596/prot-199596--76.xml
2117,utrikesministern framför allt massmediernas ansvar för att skydda,massmediernas,3,1995,lennart_daleus_c8d407,../riksdagen-corpus/corpus/199596/prot-199596--47.xml
2118,tjänstemän och politiker som för massmedier fru talman har,massmedier,5,1995,margit_gennser_27e123,../riksdagen-corpus/corpus/199596/prot-199596--47.xml
2119,utrymme i ett visst medium sprider sitt budskap på annat,medium,4,1995,kia_andreasson_6113db,../riksdagen-corpus/corpus/199596/prot-199596--53.xml
2120,gå vidare till och massmedia i skrev,massmedia,4,1995,chatrine_palsson_78bb1c,../riksdagen-corpus/corpus/199596/prot-199596--84.xml
2121,sett olof johansson i olika medier uttala sig för att arbetet,medier,5,1995,kerstin_warnerbring_f91274,../riksdagen-corpus/corpus/199596/prot-199596--52.xml
2122,att de kan få viss medial spridning och kan väl,medial,5,1995,birger_schlaug_6776ce,../riksdagen-corpus/corpus/199596/prot-199596--44.xml
2123,jag har ofta massmediernas demokratiska och deras insatser,massmediernas,3,1995,peter_eriksson_cbebcf,../riksdagen-corpus/corpus/199596/prot-199596--86.xml
2124,tid i vi medier och demokrati det är många,medier,3,1995,goran_lennmarker_f3d414,../riksdagen-corpus/corpus/199596/prot-199596--55.xml
2125,fått samma uppmärksamhet i svenska medier jag ser dessa val som,medier,5,1995,eva_zetterberg_04f0af,../riksdagen-corpus/corpus/199596/prot-199596--55.xml
2126,på stöd till oberoende medier vilket tog upp,medier,4,1995,marianne_samuelsson_3b64ac,../riksdagen-corpus/corpus/199596/prot-199596--55.xml
2127,detta sällan lika intressant och massmedialt som militära insatser,massmedialt,5,1995,lars_hjerten_dd741c,../riksdagen-corpus/corpus/199596/prot-199596--55.xml
2128,på honom för att inga medier skulle kunna få kontakt vem,medier,5,1995,berndt_ekholm_38b14f,../riksdagen-corpus/corpus/199596/prot-199596--55.xml
2129,oss och få ut i massmedier och till våra folk är,massmedier,5,1995,annika_nordgren_christensen_2a57b7,../riksdagen-corpus/corpus/199596/prot-199596--55.xml
2130,och våra massmedier har ett stort ansvar i,massmedier,2,1995,bjorn_kaaling_ff9f02,../riksdagen-corpus/corpus/199596/prot-199596--55.xml
