doc,w,target,pos,year,mop_id,file_path
1630,frågeställningar i svensk politik det är tvärtom så att dessa medier utmärkt speglar de lokala också i dessa det,medier,10,1999,nils_fredrik_aurelius_3d2484,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1631,de tidningarna och att vi bara ska ha lokala medier det är en att ha ett sådant förbud naturligtvis,medier,9,1999,nils_fredrik_aurelius_3d2484,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1632,mer lokal på eftersom ingen kan hindra centrala massmedier från att och de kan inte spegla,massmedier,8,1999,per_lager_df58f5,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1633,frågorna kommer ut brett mellan och väljarna kan genom massmediernas inte minst de lokala tidningarnas försorg vara väl informerade om,massmediernas,9,1999,ingvar_svensson_19a686,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1634,absolut ingenting och så kommer man in i mediernas alla och det är en lite situation,mediernas,8,1999,jerry_martinger_60c14f,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1635,därför att böcker kan ge oss som få andra medier men det är också därför att det faktum att,medier,9,1999,lennart_friden_e6f25c,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1636,inte möter svårigheter genom olika från skola och massmedier och i förstärker och ökar därmed,massmedier,8,1999,inger_davidson_300533,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1637,de möjligheter som den tekniska utvecklingen ger för kultur och medier är en för centerpartiet också den frågan behandlas i,medier,10,1999,peter_pedersen_7cfba2,../riksdagen-corpus/corpus/19992000/prot-19992000--12.xml
1638,om situationen i afghanistan finns den finns hos fn och medier rapporterar om den varför läggs dessa ärenden på hög vad,medier,10,1999,gustaf_von_essen_9aada7,../riksdagen-corpus/corpus/19992000/prot-19992000--101.xml
1639,synpunkt inte särskilt de får emellertid ibland stor medial uppmärksamhet just vid det är väl kanske med,medial,8,1999,per_unckel_181a1f,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1640,av som vill jag säga att mångfalden av medier är mycket viktig och antagligen det avgörande för att granskningen,medier,8,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1641,är viktigt årets granskning innehåller ett flertal ärenden som medialt fått en oerhört stor uppmärksamhet men vars karaktär ändrat,medialt,9,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1642,den till ku därför att man vill fortsätta och skapa massmediala det har säkert förekommit samtidigt vill jag betona att,massmediala,10,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1643,sig en fråga för diskussion när frågor fru talman blir massmedialt skapas lätt en och en sida jag,massmedialt,10,1999,kenneth_kvist_cc4834,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1644,men i de frågorna där det blir en stor medial uppmärksamhet är det väldigt lätt att hamna i en,medial,9,1999,goran_magnusson_34af1d,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1645,och flitigt i medierna varför var då detta så medialt intressant jo naturligtvis därför att det gällde just som,medialt,9,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1646,inte i denna fråga det måste vara en av mediernas första och största uppgifter att gå till kräva ansvar,mediernas,9,1999,kerstin_kristiansson_karlstedt_c00d0f,../riksdagen-corpus/corpus/19992000/prot-19992000--124.xml
1647,regimen och oppositionen i syfte att ge oppositionen tillgång till medier och skapa förutsättningar för fria och demokratiska val nästa år,medier,10,1999,goran_magnusson_34af1d,../riksdagen-corpus/corpus/19992000/prot-19992000--22.xml
1648,inte med det på min fråga om journalister och medier kontrollen över medierna är ju viktig om man ska ha,medier,9,1999,anna_lindh_minister_1998,../riksdagen-corpus/corpus/19992000/prot-19992000--22.xml
1649,vitryssland om demokrati och mänskliga rättigheter och om vad fria medier betyder sedan finns det ju andra vägar att verka för,medier,10,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--22.xml
1650,vidare och lägga som går till i kultur medier trossamfund och fritid miljarder ams och betyder,medier,8,1999,hans_andersson_c6bf19,../riksdagen-corpus/corpus/19992000/prot-19992000--127.xml
1651,för att inte ha noterat den här verkligheten för kommersiella medier men jag tvingas konstatera att när det gäller det digitala,medier,10,1999,mona_sahlin_minister_1998,../riksdagen-corpus/corpus/19992000/prot-19992000--35.xml
1652,den praktiska det är viktigt att yttranden i olika medier inte omfattas av olika bestämmelser bara därför att de,medier,9,1999,ronny_olander_490a3b,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1653,ingående och svar på min interpellation om av mediet internet avseende den negativa sidan av användandet jag tycker att,mediet,8,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1654,nämligen att människor får klart för sig vad det nya mediet faktiskt innebär i både positiv och negativ riktning detta medium,mediet,10,1999,ronny_olander_490a3b,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1655,mediet faktiskt innebär i både positiv och negativ riktning detta medium innebär nya möjligheter till kommunikation för människor det måste,medium,10,1999,ronny_olander_490a3b,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1656,möjligheterna samtidigt måste människor få klart för sig att detta medium fungerar på ett annat sätt än det vi tidigare är,medium,10,1999,ronny_olander_490a3b,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1657,fråga om tex information som i dag förmedlas via etablerade medier går det att värdera man vet vad det är,medier,10,1999,ronny_olander_490a3b,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1658,det är oerhört viktigt våra barn ska inte hantera mediet och all den information som finns där det är naturligtvis,mediet,9,1999,ronny_olander_490a3b,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1659,få den helt och hållet jag tycker att mediernas ansvar borde vara större och lite vidare än en,mediernas,8,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1660,om en samtidigt är det viktigt att understryka att mediernas uppgift är att söka efter information och den,mediernas,9,1999,sten_andersson_ae12d1,../riksdagen-corpus/corpus/19992000/prot-19992000--34.xml
1661,få betydelse för framtida möjligheter att bekämpa rasism i grundlagsskyddade medier det är avgörande för kampen mot den grova organiserade brottsligheten,medier,10,1999,gudrun_schyman_e1e10b,../riksdagen-corpus/corpus/19992000/prot-19992000--20.xml
1662,och ungdomar möjlighet till eget med film och andra medier för rörliga bilder filmens roll bör och lokalt stärkas,medier,9,1999,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/19992000/prot-19992000--20.xml
1663,skett en i svensk forskning kring barn och medier och forskning kring barns påverkan av i princip helt,medier,8,1999,gunilla_tjernberg_71d7ed,../riksdagen-corpus/corpus/19992000/prot-19992000--20.xml
1664,om vad som händer när små barn konsumerar film och medier vi kan ta filmer som exempel som är ett,medier,10,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--20.xml
1665,det lätt kan uppfattas så sten hänvisar också till massmediernas reaktioner han måste därför ha varit uppmärksammad på att det,massmediernas,9,1999,sten_tolgfors_ee6c4a,../riksdagen-corpus/corpus/19992000/prot-19992000--20.xml
1666,text ljud och bild ger möjlighet att i samma medier söka information kommunicera och producera skolan och kan öppnas,medier,9,1999,sven_bergstrom_78424b,../riksdagen-corpus/corpus/19992000/prot-19992000--126.xml
1667,händer av samarbete inom områden som miljö utbildning forskning kultur medier ekonomi etc i det nordiska samarbetet ligger inte,medier,10,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--24.xml
1668,åtgärder för att minska och ett samhälle medier och verksamhet för,medier,7,1999,goran_lennmarker_952758,../riksdagen-corpus/corpus/19992000/prot-19992000--24.xml
1669,betydelse men i dag arbetet ofta av den mediala på eus och parlament jag kan konstatera,mediala,8,1999,goran_lennmarker_952758,../riksdagen-corpus/corpus/19992000/prot-19992000--24.xml
1670,hänt och vem som har gjort vad bristen på fria medier och bristen på yttrandefrihet är ju uppenbar det kan också,medier,10,1999,marianne_andersson_083046,../riksdagen-corpus/corpus/19992000/prot-19992000--31.xml
1671,den stora och breda debatt i tidningar och andra medier som man borde göra om från det är,medier,9,1999,marianne_andersson_083046,../riksdagen-corpus/corpus/19992000/prot-19992000--31.xml
1672,ut till ute i samhället och i våra medier har man uppfattat det som att skolministern på att,medier,8,1999,ingegerd_wärnersson_minister_1998,../riksdagen-corpus/corpus/19992000/prot-19992000--31.xml
1673,bakom många svåra fall som också har kommit att bli massmediala därför blir jag faktiskt rätt så upprörd när och,massmediala,10,1999,ulla_hoffmann_9ea018,../riksdagen-corpus/corpus/19992000/prot-19992000--25.xml
1674,principiella diskussion och att det inte handlade just om den massmediala uppmärksamheten kring verksamhet just nu den principiella är,massmediala,10,1999,lars_elinderson_90b399,../riksdagen-corpus/corpus/19992000/prot-19992000--25.xml
1675,hur mycket politiken ska styra över medierna vill vi ha medier som står fria från politiken som är oberoende av statsmakten,medier,10,1999,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1676,sade att yttrandefriheten ändå ökar genom internet och andra medier det är väl så där finns inte någon statlig insyn,medier,9,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1677,kan erkänna att det finns delar i internet och liknande medier som gör en något bekymrad men det är än mer,medier,10,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1678,det finns även behov på alla nivåer av oberoende medier för en ökad och för av gemensamma,medier,9,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1679,borde inte ha någon betydelse men gång på gång mediernas genomslagskraft när det gäller beteende och handlande vi människor,mediernas,9,1999,rolf_kenneryd_ee9e0a,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1680,mig hur ett antal personer inte så få av massmedier kommer att svenska genom att föra in,massmedier,9,1999,bo_konberg_da9dbf,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1681,att hävda av en lång rad icke nu massmedier att gäller och så står vi där då går,massmedier,8,1999,bo_konberg_da9dbf,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1682,men går den de av en lång rad massmedier personer som kommer med sprit och allt,massmedier,8,1999,per-olof_svensson_0fea01,../riksdagen-corpus/corpus/19992000/prot-19992000--123.xml
1683,kräva att yttrandefriheten ska gälla alla alltid och i alla medier för det tredje vilken är den egentliga till att,medier,10,1999,birgitta_dahl_talman,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1684,regler ska gälla för yttrandefriheten i internet som i andra medier speciell lagstiftning rörande yttrandefriheten i internet ska bara komma till,medier,10,1999,per_lager_df58f5,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1685,bra låt alla som vill komma till tals i olika medier i denna den personliga integriteten är självklart viktig,medier,10,1999,per_lager_df58f5,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1686,se internet inte som behandling av utan som ett massmedium så är det i tyskland där man ett system,massmedium,9,1999,per_lager_df58f5,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1687,nämligen lagar som inte gör skillnad mellan internet och andra medier för kommunikation fru talman i kan att eu,medier,10,1999,per_lager_df58f5,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1688,syfte att stärka yttrande och också för nya moderna medier detta menar vi bör riksdagen som sin mening ge regeringen,medier,9,1999,per_lager_df58f5,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1689,jag egentligen vill kalla eller som i andra massmedier det gör man tex i tyskland där har man ett,massmedier,8,1999,asa_torstensson_cb02be,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1690,är den heller inte i sig unik yttrandefrihet för medier finns ju i grundlagen det finns också som en lösning,medier,9,1999,asa_torstensson_cb02be,../riksdagen-corpus/corpus/19992000/prot-19992000--33.xml
1691,kritiska till utformning beträffande och innebörden av medium för en på det här området är stor,medium,7,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--32.xml
1692,de anser att kraven på säkerhet vid till annat medium bör gå före kravet på att behålla det medium där,medium,9,1999,rolf_abjornsson_c449b6,../riksdagen-corpus/corpus/19992000/prot-19992000--32.xml
1693,annat medium bör gå före kravet på att behålla det medium där informationen har i betänkandet föreslås att det kan,medium,10,1999,rolf_abjornsson_c449b6,../riksdagen-corpus/corpus/19992000/prot-19992000--32.xml
1694,utgångspunkt i av inte i det fysiska medium som den på detta ligger i linje med de,medium,7,1999,rune_berglund_a8cba6,../riksdagen-corpus/corpus/19992000/prot-19992000--32.xml
1695,slår allt hårdare mot den oppositionen inom landet oberoende medier med och studenter och,medier,9,1999,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/19992000/prot-19992000--108.xml
1696,statsminister ingvar carlsson påpekat i internationell press något som svenska medier och svenska politiker med besvärande tystnad medan militära mål,medier,10,1999,sten_andersson_ae12d1,../riksdagen-corpus/corpus/19992000/prot-19992000--108.xml
1697,hur vi ska kunna stödja det civila samhället stödja fria medier och insatser det ska vara stöd som kan gå,medier,10,1999,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/19992000/prot-19992000--108.xml
1698,via kvinna till kvinna det går vidare till bla oberoende medier och enskilda organisationer som arbetar med mänskliga rättigheter det här,medier,10,1999,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/19992000/prot-19992000--108.xml
1699,det är alltså inte landet som bestämmer enligt många medier i dag har stödet för regimen i jugoslavien faktiskt,medier,9,1999,anna_lindh_b1d7e9,../riksdagen-corpus/corpus/19992000/prot-19992000--108.xml
1700,särskilt ansvar för vilket omfattar stöd till medier lokal förvaltning mänskliga rättigheter och insatser till stöd för det,medier,7,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--108.xml
1701,stödja projekt med deltagande av minoriteter och stöd till oberoende medier som verkar för och av detta stöd,medier,10,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--108.xml
1702,stöd till forskningen och det handlar om kultur och medier där statens insatser för ökad tillgänglighet för personer bör,medier,9,1999,kenneth_johansson_399b30,../riksdagen-corpus/corpus/19992000/prot-19992000--120.xml
1703,förmedlas både genom vissa av de som sprids via medier och internet och genom musik och reklam riktad till ungdom,medier,9,1999,ulla-britt_hagstrom_3b4c2b,../riksdagen-corpus/corpus/19992000/prot-19992000--55.xml
1704,som man vill när det sedan gäller forskning kring mediernas roll och kring ber jag att få ta med,mediernas,9,1999,ulla-britt_hagstrom_3b4c2b,../riksdagen-corpus/corpus/19992000/prot-19992000--55.xml
1705,i liksom företag inom medier samt antalet inte upp av en,medier,4,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--55.xml
1706,sända här finns en av i debatten om fria medier vem är det som avgöra om är eller,medier,9,1999,kenneth_kvist_cc4834,../riksdagen-corpus/corpus/19992000/prot-19992000--96.xml
1707,inte lär kunna mellan radio tv och andra medier i dag alla dessa av olika lagstiftning,medier,8,1999,ola_karlsson_e35620,../riksdagen-corpus/corpus/19992000/prot-19992000--96.xml
1708,men karlsson mycket av på det nya mediet och är fortfarande väldigt på den grupp av intressenter,mediet,7,1999,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/19992000/prot-19992000--96.xml
1709,på den grupp av intressenter som är det nya mediet ger yttrandefriheten en möjlighet att stå i fokus mer än,mediet,9,1999,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/19992000/prot-19992000--96.xml
1710,den i motioner som behandlas av kulturutskottet när det gäller medier måste vi numera räkna med internet där finns det ju,medier,10,1999,kenneth_kvist_cc4834,../riksdagen-corpus/corpus/19992000/prot-19992000--96.xml
1711,de krav som gäller för den som ger ut massmedialt material i yttrandefrihetsgrundlagen finns det en som är tämligen,massmedialt,9,1999,kenneth_kvist_cc4834,../riksdagen-corpus/corpus/19992000/prot-19992000--96.xml
1712,i mitt anförande han frågade om detta med tidningar och massmedier jag sade att det fanns några bra delar i regeringens,massmedier,10,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--96.xml
1713,dessa uppgifter tvärtom gick de ut offentligt i de flesta medier och det var ingen som då dem det kanske,medier,10,1999,mona_sahlin_minister_1998,../riksdagen-corpus/corpus/19992000/prot-19992000--82.xml
1714,det som mycket positivt att man i flera tidningar och medier har uppmärksammat rapporten och att tidningarna i sina artiklar gått,medier,10,1999,bo_lundgren_3b4b4c,../riksdagen-corpus/corpus/19992000/prot-19992000--68.xml
1715,herr talman när medborgarna märker att bilden som politiker och medier förmedlar inte stämmer med den verklighet som de själva upplever,medier,10,1999,kalle_larsson_492b28,../riksdagen-corpus/corpus/19992000/prot-19992000--54.xml
1716,efter det men min uppfattning är att svenska politiker och medier har om framför allt effekterna och kostnaderna av den,medier,10,1999,gunnar_goude_79ac91,../riksdagen-corpus/corpus/19992000/prot-19992000--54.xml
1717,och ofta eller inte ens tillgänglig på rätt medium därför måste få tillräckliga som kan tillgodose de,medium,8,1999,jan_bjorkman_a3ef53,../riksdagen-corpus/corpus/19992000/prot-19992000--42.xml
1718,och pornografi på internet i tv och i andra medier vi säger att det är att få ökad kunskap,medier,9,1999,lars_elinderson_90b399,../riksdagen-corpus/corpus/19992000/prot-19992000--80.xml
1719,med intryck av sverige och erfarenheter av svenskt svenska medier svensk journalistik demokrati och annat som jag tror kan,medier,9,1999,carl-erik_skarman_1275c4,../riksdagen-corpus/corpus/19992000/prot-19992000--43.xml
1720,om på arbetsmarknaden och inom inte minst genom medier och kanaler man själv kan bygga upp är att,medier,8,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--43.xml
1721,jag tror också att det av att allmänhetens och mediernas intresse är mycket större så att det är lättare att,mediernas,9,1999,berndt_ekholm_4300ce,../riksdagen-corpus/corpus/19992000/prot-19992000--43.xml
1722,har det som vi har kunnat läsa i svenska medier och det som vi har kunnat höra talarstolen jag,medier,9,1999,hans_andersson_c6bf19,../riksdagen-corpus/corpus/19992000/prot-19992000--47.xml
1723,i det här fallet har jag tagit del av via massmedier det är den delen som miljöministern har gått ut och,massmedier,10,1999,harald_nordlund_32ba74,../riksdagen-corpus/corpus/19992000/prot-19992000--53.xml
1724,vill att frågan om reklam via och liknande medier är oerhört svår och av flera skäl jag ska,medier,8,1999,agne_hansson_9b4902,../riksdagen-corpus/corpus/19992000/prot-19992000--84.xml
1725,vi lever i en värld där ökar it och medier har starkt bidragit till denna utveckling de traditionella,medier,9,1999,goran_lindblad_18ec04,../riksdagen-corpus/corpus/19992000/prot-19992000--91.xml
1726,i kina har också varit föremål för stort massmedialt intresse i samband med valet i som har nämnts,massmedialt,8,1999,elver_jonsson_3a52cd,../riksdagen-corpus/corpus/19992000/prot-19992000--85.xml
1727,i dag är mycket lite av i känd mediernas bevakning har varit ytterst för att inte säga,mediernas,8,1999,marianne_andersson_083046,../riksdagen-corpus/corpus/19992000/prot-19992000--85.xml
1728,jag sade inledningsvis sådana nödvändiga för vårt ansvar i mediernas och kan aldrig dölja den verklighet som,mediernas,9,1999,michael_hagberg_6f2b39,../riksdagen-corpus/corpus/19992000/prot-19992000--52.xml
1729,och har mellan länder och människor genom massmedier och internet och genom kraftigt ökat får vi allt,massmedier,7,1999,lennart_varmby_63ab54,../riksdagen-corpus/corpus/19992000/prot-19992000--52.xml
1730,både här i riksdagsarbetet och när vi möter allmänhet och massmedier vi socialdemokrater står helt bakom det detta,massmedier,10,1999,claes_stockhaus_60bfef,../riksdagen-corpus/corpus/19992000/prot-19992000--46.xml
1731,det är och försök att på den mediala men det är ni som fortsätter utan respekt,mediala,7,1999,alf_svensson_f4c5f3,../riksdagen-corpus/corpus/19992000/prot-19992000--50.xml
1732,att meddelarfrihet inte råder längre information får bara ges till massmedier genom jag tänker då på när hänvisade,massmedier,10,1999,chatrine_palsson_ahlgren_1941f0,../riksdagen-corpus/corpus/19992000/prot-19992000--44.xml
1733,bla det som en del har berört här om elektroniska medier och den snabba utvecklingen det är framför allt den ständiga,medier,10,1999,dan_kihlstrom_67d1d4,../riksdagen-corpus/corpus/19992000/prot-19992000--93.xml
1734,fört över material eller som har fått material via elektroniska medier måste ständigt se till att utvecklingen sker att föra,medier,10,1999,dan_kihlstrom_67d1d4,../riksdagen-corpus/corpus/19992000/prot-19992000--93.xml
1735,visa i skolorna som vi alla känner till ökar massmediernas betydelse detta gäller framför allt i barns och ungas liv,massmediernas,9,1999,berit_adolfsson_0cfccb,../riksdagen-corpus/corpus/19992000/prot-19992000--93.xml
1736,barns och ungas liv inte minst med tanke på att massmediernas betydelse ökar i framtiden kommer det att vara väldigt viktigt,massmediernas,10,1999,berit_adolfsson_0cfccb,../riksdagen-corpus/corpus/19992000/prot-19992000--93.xml
1737,för barn och unga på det här viktiga området dvs massmedier det kan inte med böcker och papper det handlar,massmedier,10,1999,berit_adolfsson_0cfccb,../riksdagen-corpus/corpus/19992000/prot-19992000--93.xml
1738,ett eller program eller ett mot medier på det sättet har man kunnat intressera och engagera oerhört,medier,6,1999,unknown,../riksdagen-corpus/corpus/19992000/prot-19992000--93.xml
1739,är kan ha grundlagsskydd det beror på i vilket medium den förekommer pornografi som inte är behandlas som vilket,medium,9,1999,ulla-britt_hagstrom_3b4c2b,../riksdagen-corpus/corpus/19992000/prot-19992000--87.xml
1740,i hennes drar in han enligt medier kr på sitt men så många siffror går inte,medier,6,1999,lisbeth_staaf-igelstrom_bd8612,../riksdagen-corpus/corpus/19992000/prot-19992000--92.xml
1741,herr talman den debatt som har förekommit i bla medier och med utgångspunkt från och synpunkter som företrädare för,medier,9,1999,rolf_abjornsson_c449b6,../riksdagen-corpus/corpus/19992000/prot-19992000--51.xml
1742,inte fullt ut i turkiet när det gäller tidningar och medier likaså är det en fråga om det är,medier,10,1999,anna_lindh_b1d7e9,../riksdagen-corpus/corpus/19992000/prot-19992000--51.xml
1743,andra länder har inte sig till detta kommer en medial tystnad som så här i efterhand känns besvärande min interpellation,medial,9,1999,marianne_andersson_083046,../riksdagen-corpus/corpus/19992000/prot-19992000--79.xml
1744,när det gäller jag har jämfört med den stora mediala när det gäller det som har hänt i,mediala,9,1999,anna_lindh_minister_1998,../riksdagen-corpus/corpus/19992000/prot-19992000--79.xml
1745,om hur mycket det syns på den internationella dagordningen och medialt jag läste i tidningen en morgon och såg en liten,medialt,10,1999,elver_jonsson_3a52cd,../riksdagen-corpus/corpus/19992000/prot-19992000--79.xml
1746,de inte har stått tillräckligt högt på vare sig den mediala eller den politiska dagordningen tyvärr är det så därför vill,mediala,10,1999,elver_jonsson_3a52cd,../riksdagen-corpus/corpus/19992000/prot-19992000--79.xml
1747,konstaterar helt korrekt att konflikten inte har varit på den massmediala på det sätt som situationen har krävt nu säger,massmediala,10,1999,marianne_andersson_083046,../riksdagen-corpus/corpus/19992000/prot-19992000--79.xml
1748,mera seriös än den debatt som ibland har förts i massmedia där det förekommer ett som många gånger helt,massmedia,10,1973,soren_norrby_743880,../riksdagen-corpus/corpus/1973/prot-1973--132.xml
1749,denna blir det också känt vid sådana tillfällen brukar massmedia vara mycket snabba med att sprida detta men när det,massmedia,9,1973,allan_hernelius_e06948,../riksdagen-corpus/corpus/1973/prot-1973--132.xml
1750,mycket svårt att nå ut med saklig information tidningar och massmedia är att ta in material och på att,massmedia,10,1973,unknown,../riksdagen-corpus/corpus/1973/prot-1973--133.xml
1751,och när det gäller information om dem också på massmedia kan lägga hur mycket som helst på information men,massmedia,9,1973,nils_g_hansson_586310,../riksdagen-corpus/corpus/1973/prot-1973--133.xml
1752,som statsrådet har sagt i tidigare och i massmedia speciellt i sin nyligen där han att,massmedia,8,1973,bengt_norling_minister_1969,../riksdagen-corpus/corpus/1973/prot-1973--35.xml
1753,den utrikespolitiska debatten här i kammaren med kritik av svenska massmedias skildringar av i världen det gällde den gången,massmedias,10,1973,unknown,../riksdagen-corpus/corpus/1973/prot-1973--127.xml
1754,och det är i en tid när massmedia spelar en allt större roll och tv radio och tidningar,massmedia,7,1973,olof_palme_minister_1969,../riksdagen-corpus/corpus/1973/prot-1973--127.xml
1755,kommer att växa fram en misstro också mot de massmedia som är ett så inslag i att värna vår,massmedia,9,1973,thorbjorn_falldin_378188,../riksdagen-corpus/corpus/1973/prot-1973--127.xml
1756,man ser till att underlätta för dem att via dessa massmedia nå kontakt med andra människor och på det sättet uppleva,massmedia,10,1973,carl-wilhelm_lothigius_70881c,../riksdagen-corpus/corpus/1973/prot-1973--23.xml
1757,pågår inom departementet i syfte att stärka skyddet för massmedias jag tror det är mycket ett,massmedias,9,1973,per_ahlmark_a70640,../riksdagen-corpus/corpus/1973/prot-1973--124.xml
1758,och vi har nu även genom borgerliga massmedia sent kunnat få ta del av vilka,massmedia,7,1973,sune_olsson_a8db98,../riksdagen-corpus/corpus/1973/prot-1973--120.xml
1759,stor den här gången på grund av att man i massmedia ställde i att skulle redan före,massmedia,10,1973,martin_olsson_centerpartist_abcdbd,../riksdagen-corpus/corpus/1973/prot-1973--120.xml
1760,det är helt nytt för liksom för alla andra massmedia har givit intryck av att vi politiker oss,massmedia,9,1973,nils_horberg_a37115,../riksdagen-corpus/corpus/1973/prot-1973--27.xml
1761,åstadkomma en lagstiftning som är praktiskt om vi som massmedia liksom herr och några till tycker skulle ha haft,massmedia,9,1973,nils_horberg_a37115,../riksdagen-corpus/corpus/1973/prot-1973--27.xml
1762,och vid mycket få tillfällen har möjlighet att framträda i massmedia av olika slag nej det handlar i vår största,massmedia,10,1973,unknown,../riksdagen-corpus/corpus/1973/prot-1973--27.xml
1763,i förhållande till de rapporter som huvudsakligen via massmedia om herr uttalanden i för två veckor,massmedia,8,1973,unknown,../riksdagen-corpus/corpus/1973/prot-1973--121.xml
1764,herr utrikesministern nu att han delvis blivit felaktigt citerad att massmedia honom som var honom främmande jag ber att,massmedia,10,1973,unknown,../riksdagen-corpus/corpus/1973/prot-1973--121.xml
1765,alltså denna och de samband med massmedias presentation av mitt anförande i fn och de uttalanden som,massmedias,6,1973,per_ahlmark_a70640,../riksdagen-corpus/corpus/1973/prot-1973--121.xml
1766,förvirring om vem som detta även i svenska massmedias kommentarer men nu och när råder inte,massmedias,8,1973,anders_wijkman_ede331,../riksdagen-corpus/corpus/1973/prot-1973--121.xml
1767,stort syfte om vi förutsätter att den går ut i massmedia den har visat att det finns åtminstone fyra partier som,massmedia,10,1973,unknown,../riksdagen-corpus/corpus/1973/prot-1973--121.xml
1768,av om som ett framsteg det är inte massmedia och inte ens som tagit upp debatten om mellanölet,massmedia,8,1973,rolf_clarkson_04173a,../riksdagen-corpus/corpus/1973/prot-1973--33.xml
1769,mig bestämt varje kommentar till den mera speciella händelse massmedia tagit upp jag gör det nu också trots,massmedia,9,1973,rolf_clarkson_04173a,../riksdagen-corpus/corpus/1973/prot-1973--33.xml
1770,det vara att exempelvis har fått framträda i massmedia under av och därmed av massmedia,massmedia,8,1973,sven_mellqvist_67c755,../riksdagen-corpus/corpus/1973/prot-1973--123.xml
1771,massmedia under av och därmed av massmedia utan att innebär av enligt sådana,massmedia,6,1973,sven_mellqvist_67c755,../riksdagen-corpus/corpus/1973/prot-1973--123.xml
1772,att det är att kan i massmedia medan polisen saknar möjlighet att uppgift om,massmedia,6,1973,sven_mellqvist_67c755,../riksdagen-corpus/corpus/1973/prot-1973--123.xml
1773,möjlighet att upp men en sak är säker massmedia skulle säkerligen ej ställa sina media till förfogande för,massmedia,8,1973,sven_mellqvist_67c755,../riksdagen-corpus/corpus/1973/prot-1973--123.xml
1774,sak är säker massmedia skulle säkerligen ej ställa sina media till förfogande för intervjuer bara detta skulle innebära ett,media,9,1973,sven_mellqvist_67c755,../riksdagen-corpus/corpus/1973/prot-1973--123.xml
1775,de på ett helt annat sätt än hittills uppmärksammas av massmedia särskilt lokal press och tv därmed kommer således de,massmedia,10,1973,bjorn_molin_56f731,../riksdagen-corpus/corpus/1973/prot-1973--137.xml
1776,antal och betydelse som bäst i åtskilliga av våra massmedia men det är herr talman ett annat jag kan,massmedia,9,1973,unknown,../riksdagen-corpus/corpus/1973/prot-1973--137.xml
