doc,w,z,word
3561,159,3,vad
3561,38,3,gäller
3561,491,3,sättet
3561,642,3,tar
3561,97,3,del
3561,101,3,media
3561,322,3,form
3561,1172,3,tekniska
3561,2146,3,lösningar
3561,43,3,och
3561,159,4,vad
3561,38,0,gäller
3561,133,3,hur
3562,322,3,form
3562,1172,0,tekniska
3562,2146,3,lösningar
3562,43,3,och
3562,159,0,vad
3562,38,2,gäller
3562,133,0,hur
3562,101,3,media
3562,899,3,används
3562,1573,3,världen
3562,253,3,ser
3562,356,3,exempel
3563,0,0,att
3563,247,2,medborgare
3563,204,0,får
3563,97,2,del
3563,92,0,den
3563,2382,2,mångfald
3563,252,2,medier
3563,44,2,som
3563,53,0,finns
3563,43,2,och
3563,1574,0,oberoende
3563,43,0,och
3563,1691,0,sakliga
3563,367,2,nyheter
3563,43,0,och
3563,0,0,att
3564,1,4,för
3564,500,1,innehåll
3564,12,3,med
3564,1418,4,hänsyn
3564,72,3,till
3564,0,4,att
3564,88,0,sådana
3564,3110,1,inskränker
3564,915,3,mediernas
3564,1574,4,oberoende
3564,43,0,och
3564,92,0,den
3564,1618,3,redaktionella
3564,2018,4,friheten
3564,750,3,tyvärr
3564,11,3,sverige
3564,34,3,inte
3565,419,2,ytterligare
3565,1430,2,steg
3565,14,4,olika
3565,12,2,med
3565,831,1,respekt
3565,1,2,för
3565,915,2,mediernas
3565,43,2,och
3565,1,2,för
3565,3112,3,kulturens
3565,1574,3,oberoende
3565,43,2,och
3565,884,2,politiken
3565,51,2,måste
3566,83,3,mot
3566,1811,1,förutom
3566,27,0,detta
3566,473,3,sprider
3566,1366,3,grupp
3566,1343,1,malmö
3566,794,1,sociala
3566,252,0,medier
3566,1784,3,aktivt
3566,810,1,propaganda
3566,2760,0,mord
3566,1778,1,civila
3566,2499,0,judar
3566,43,3,och
3567,2315,4,varken
3567,40,4,sveriges
3567,408,4,radio
3567,2352,4,tvs
3567,1687,4,kalla
3567,1347,1,fakta
3567,43,4,och
3567,96,4,andra
3567,252,4,medier
3567,126,4,eller
3567,151,4,jag
3567,49,2,har
3567,36,4,någon
3567,444,4,anledning
3567,0,3,att
3567,1425,3,hävda
3567,206,4,något
3567,44,4,som
3568,44,4,som
3568,498,4,går
3568,1534,4,väldigt
3568,164,3,men
3568,243,4,statsministern
3568,49,4,har
3568,54,3,uttalat
3568,252,3,medier
3568,0,3,att
3568,45,4,han
3568,1022,3,tror
3568,0,4,att
3568,17,3,det
3568,53,4,finns
3568,898,4,liten
3568,1,3,för
3569,23,4,ett
3569,763,4,starkt
3569,1783,4,civilsamhälle
3569,43,4,och
3569,1574,4,oberoende
3569,43,3,och
3569,903,4,fria
3569,252,4,medier
3569,32,4,kan
3569,874,4,leda
3569,72,1,till
3569,2146,3,lösningar
3569,92,4,den
3569,944,4,situation
3569,44,3,som
3570,1922,1,gick
3570,220,0,bort
3570,1637,4,lade
3570,151,1,jag
3570,374,4,upp
3570,208,0,bild
3570,2161,0,mina
3570,794,0,sociala
3570,252,0,medier
3570,92,0,den
3570,737,3,står
3570,1630,0,anna
3570,2917,0,juni
3570,12,4,med
3571,43,2,och
3571,11,2,sverige
3571,43,2,och
3571,15,4,man
3571,49,2,har
3571,26,4,just
3571,504,4,tänkt
3571,71,4,sig
3571,17,2,det
3571,25,4,medium
3571,44,4,som
3571,62,2,här
3571,7,1,föreligger
3571,1,2,för
3571,0,2,att
3571,1952,1,vinna
3571,27,3,detta
3571,1509,2,mål
3571,151,2,jag
3571,49,4,har
3572,873,1,sagt
3572,0,3,att
3572,17,1,det
3572,1382,3,framgår
3572,1053,2,informationer
3572,354,2,pressen
3572,43,2,och
3572,96,3,andra
3572,6,1,massmedia
3572,95,1,efter
3572,164,3,men
3572,17,3,det
3572,53,2,finns
3572,23,1,ett
3572,771,1,skäl
3572,72,2,till
3572,151,2,jag
3572,293,1,vill
3573,1491,2,verksamheten
3573,1145,0,avser
3573,0,0,att
3573,2039,0,bedriva
3573,1420,0,nära
3573,1673,0,samarbete
3573,12,0,med
3573,6,0,massmedia
3573,1,0,för
3573,1493,0,bedriver
3573,12,2,med
3573,805,0,upplysningsverksamhet
3574,164,3,men
3574,27,3,detta
3574,384,3,väckte
3574,624,3,ingen
3574,44,4,som
3574,1266,3,helst
3574,386,4,uppmärksamhet
3574,6,4,massmedia
3574,46,4,under
3574,2442,3,fem
3574,801,4,åren
3574,49,4,har
3574,1775,4,cirka
3574,131,4,blivit
3575,420,4,gjort
3575,108,1,sina
3575,2276,0,verkligt
3575,44,3,som
3575,1923,4,givit
3575,225,3,svenska
3575,6,4,massmedia
3575,43,1,och
3575,44,4,som
3575,742,3,faktiskt
3575,2725,0,skapat
3575,381,1,omfattande
3575,1357,1,opinion
3575,274,2,bland
3575,151,0,jag
3576,62,3,här
3576,63,3,kammaren
3576,361,3,skulle
3576,2639,3,minska
3576,154,3,väsentligt
3576,17,3,det
3576,0,3,att
3576,6,4,massmedia
3576,320,3,redan
3576,990,3,före
3576,383,0,dessa
3576,1039,3,debatter
3576,361,3,skulle
3576,2877,3,meddelat
3576,275,0,allmänheten
3576,880,1,praktiskt
3576,521,3,taget
3577,34,2,inte
3577,726,0,behöver
3577,148,2,också
3577,96,0,andra
3577,2,4,åtgärder
3577,1275,3,exempelvis
3577,338,4,information
3577,307,3,via
3577,434,0,våra
3577,6,4,massmedia
3577,10,2,från
3577,614,4,myndigheternas
3577,0,1,att
3577,2593,0,konsumenterna
3577,204,2,får
3577,443,3,mera
3577,1825,3,syn
3578,91,3,oss
3578,675,4,alltså
3578,1962,2,pröva
3578,2344,3,bred
3578,130,3,genom
3578,6,3,massmedia
3578,911,2,skolor
3578,896,3,organisationer
3578,12,3,med
3578,1665,4,satsning
3578,240,3,minst
3578,506,2,samma
3579,17,3,det
3579,444,3,anledning
3579,0,3,att
3579,802,3,erinra
3579,92,1,den
3579,808,3,synnerligen
3579,84,3,stora
3579,760,3,betydelse
3579,44,1,som
3579,6,3,massmedia
3579,49,3,har
3579,27,3,detta
3579,28,3,sammanhang
3579,164,3,men
3579,17,1,det
3579,34,3,inte
3579,342,3,mycket
3579,72,3,till
3580,92,2,den
3580,44,2,som
3580,1082,1,gång
3580,1812,4,väljer
3580,2430,4,varför
3580,71,3,sig
3580,6,2,massmedia
3580,72,3,till
3580,652,4,någonting
3580,44,3,som
3580,2750,2,motsatsen
3580,72,2,till
3580,727,2,hjälp
3581,0,1,att
3581,17,1,det
3581,53,0,finns
3581,385,0,stor
3581,444,4,anledning
3581,1,0,för
3581,686,0,både
3581,112,1,regeringen
3581,43,1,och
3581,434,4,våra
3581,6,1,massmedia
3581,0,1,att
3581,159,2,vad
3581,1766,1,egentligen
3581,43,4,och
3581,159,4,vad
3582,385,1,stor
3582,17,3,det
3582,1423,4,beror
3582,786,3,alldeles
3582,180,1,speciellt
3582,92,0,den
3582,934,4,genomslagskraft
3582,44,1,som
3582,6,4,massmedia
3582,49,1,har
3582,34,3,inte
3582,240,1,minst
3582,10,4,från
3582,49,3,har
3582,408,3,radio
3582,43,3,och
3583,43,2,och
3583,204,0,får
3583,2782,0,olyckliga
3583,870,0,konsekvenser
3583,148,2,också
3583,37,2,när
3583,383,2,dessa
3583,252,2,medier
3583,899,2,används
3583,2918,2,hindrar
3583,541,2,alla
3583,977,2,former
3583,1787,0,lokal
3584,19,0,kunna
3584,23,0,ett
3584,510,0,sådant
3584,34,0,inte
3584,240,1,minst
3584,151,0,jag
3584,6,3,massmedia
3584,2332,0,skolans
3584,2038,3,undervisning
3584,43,0,och
3584,92,0,den
3584,44,0,som
3585,346,2,vilken
3585,342,4,mycket
3585,3082,1,effektivt
3585,43,1,och
3585,342,1,mycket
3585,412,2,intensivt
3585,43,4,och
3585,30,4,där
3585,6,1,massmedia
3585,3039,4,folkliga
3585,896,2,organisationer
3585,43,1,och
3585,2011,1,samhällets
3585,541,1,alla
3585,1617,1,institutioner
3585,44,4,som
3585,495,1,hade
3585,459,4,därtill
3586,371,4,läge
3586,0,4,att
3586,197,4,trots
3586,92,4,den
3586,342,4,mycket
3586,867,4,starka
3586,526,4,utvecklingen
3586,6,1,massmedia
3586,3064,4,tidningspressen
3586,43,4,och
3586,197,4,trots
3586,92,1,den
3586,2214,4,ökade
3586,2440,4,utbildningen
3586,44,1,som
3586,537,4,lett
3587,108,4,sina
3587,1320,4,åsikter
3587,159,4,vad
3587,151,2,jag
3587,1272,4,tänker
3587,92,4,den
3587,6,4,massmedia
3587,44,4,som
3587,2052,1,upplever
3587,17,0,det
3587,2648,4,moderna
3587,477,4,samhället
3587,44,3,som
3588,1,0,för
3588,0,4,att
3588,964,4,uttryck
3588,96,4,andra
3588,1320,2,åsikter
3588,906,2,dem
3588,44,3,som
3588,6,3,massmedia
3588,1,4,för
3588,190,0,fram
3588,56,1,massmedias
3588,3113,4,dominans
3588,43,4,och
3588,2808,0,koncentration
3588,726,0,behöver
3588,12,3,med
3588,96,0,andra
3588,482,0,ord
3589,964,3,uttryck
3589,96,3,andra
3589,1320,3,åsikter
3589,906,2,dem
3589,44,1,som
3589,6,3,massmedia
3589,1,3,för
3589,190,3,fram
3589,56,1,massmedias
3589,3113,0,dominans
3589,43,2,och
3589,2808,0,koncentration
3589,726,3,behöver
3589,12,3,med
3589,96,3,andra
3589,482,3,ord
3589,1365,3,låt
3589,91,3,oss
3590,204,1,får
3590,148,1,också
3590,727,0,hjälp
3590,1132,3,ifrån
3590,97,2,del
3590,549,1,inslag
3590,6,1,massmedia
3590,151,2,jag
3590,293,0,vill
3590,376,1,fråga
3590,1160,3,justitieministern
3590,45,1,han
3590,49,2,har
3590,17,1,det
3590,171,1,intrycket
3590,0,3,att
3591,599,4,möjlighet
3591,207,0,annan
3591,0,2,att
3591,1442,3,kontakt
3591,12,3,med
3591,6,3,massmedia
3591,40,4,sveriges
3591,408,3,radio
3591,1337,0,ledning
3591,1,2,för
3591,0,3,att
3591,1901,3,nämna
3591,2027,2,två
3591,356,3,exempel
3591,2430,2,varför
3592,590,3,televisionen
3592,43,3,och
3592,574,3,radion
3592,995,3,samt
3592,148,3,också
3592,354,3,pressen
3592,58,3,denna
3592,389,3,kammare
3592,383,0,dessa
3592,1640,2,medias
3592,3099,3,bedömning
3592,49,3,har
3592,401,3,varit
3592,43,3,och
3592,77,2,många
3592,1368,3,stycken
3592,2022,3,felaktig
3592,164,3,men
3593,0,2,att
3593,339,0,beklaga
3593,0,4,att
3593,63,0,kammaren
3593,34,0,inte
3593,1062,2,visar
3593,168,4,större
3593,55,0,intresse
3593,43,4,och
3593,0,4,att
3593,6,0,massmedia
3593,34,4,inte
3593,1207,4,förstår
3593,259,4,vilket
3593,453,4,stort
3593,552,4,beslut
3593,498,1,går
3593,0,4,att
3593,1908,4,fatta
3594,17,3,det
3594,1715,4,klara
3594,12,2,med
3594,0,4,att
3594,17,4,det
3594,1300,3,svårt
3594,0,1,att
3594,56,4,massmedias
3594,99,4,tid
3594,12,1,med
3594,43,3,och
3594,408,4,radio
3594,1425,0,hävda
3595,15,2,man
3595,183,1,skall
3595,234,1,följa
3595,1390,2,förhållandena
3595,12,2,med
3595,385,2,stor
3595,6,4,massmedia
3595,164,3,men
3595,0,2,att
3595,1267,1,sådan
3595,361,2,skulle
3595,19,2,kunna
3595,1952,1,vinna
3595,1,2,för
3596,0,1,att
3596,92,0,den
3596,34,0,inte
3596,1922,1,gick
3596,23,0,ett
3596,766,0,riktigt
3596,224,1,sätt
3596,130,0,genom
3596,6,0,massmedia
3596,92,4,den
3596,34,3,inte
3596,190,1,fram
3596,72,0,till
3596,1342,0,folket
3596,164,0,men
3596,27,0,detta
3596,2160,0,rimligen
3597,31,3,människor
3597,642,3,tar
3597,2987,3,livet
3597,71,3,sig
3597,62,3,här
3597,11,1,sverige
3597,1437,2,använder
3597,6,1,massmedia
3597,1,2,för
3597,0,3,att
3597,1880,3,informera
3597,568,3,folk
3597,77,4,många
3597,977,2,former
3597,327,1,bidrag
3598,53,3,finns
3598,444,3,anledning
3598,1,3,för
3598,776,2,ansvariga
3598,2163,3,myndigheterna
3598,0,2,att
3598,130,0,genom
3598,14,0,olika
3598,101,1,media
3598,149,3,press
3598,408,3,radio
3598,43,3,och
3598,1880,3,informera
3598,365,3,möjligheter
3598,72,0,till
3599,125,4,mer
3599,32,4,kan
3599,2028,4,göras
3599,436,4,viktigt
3599,0,4,att
3599,1449,4,ökad
3599,800,4,omfattning
3599,1345,4,utnyttja
3599,6,4,massmedia
3599,44,4,som
3599,408,3,radio
3599,995,4,samt
3599,1,4,för
3599,27,4,detta
3599,159,4,vad
3600,168,3,större
3600,43,2,och
3600,443,3,mera
3600,2140,3,pengar
3600,1,2,för
3600,805,2,upplysningsverksamhet
3600,34,2,inte
3600,240,3,minst
3600,6,1,massmedia
3600,151,1,jag
3600,200,3,helt
3600,12,3,med
3600,2702,0,motionärerna
3600,151,3,jag
3600,361,3,skulle
3600,34,3,inte
3601,537,4,lett
3601,65,4,företag
3601,1,3,för
3601,574,3,radion
3601,43,4,och
3601,590,4,televisionen
3601,1008,2,liksom
3601,1,2,för
3601,96,0,andra
3601,6,4,massmedia
3601,1631,4,krävs
3601,0,0,att
3601,626,2,bryta
3601,17,3,det
3601,717,3,vilja
3601,43,2,och
3601,1037,2,förmåga
3601,0,2,att
3602,460,0,sin
3602,810,0,propaganda
3602,294,4,lägga
3602,3114,1,beslag
3602,1012,1,långa
3602,23,1,ett
3602,510,4,sådant
3602,1341,4,massmedium
3602,44,4,som
3602,17,0,det
3602,277,3,bör
3602,0,3,att
3602,1966,1,tidning
3602,376,4,fråga
3603,15,1,man
3603,32,1,kan
3603,463,1,sålunda
3603,34,0,inte
3603,418,1,göra
3603,87,1,några
3603,270,1,mellan
3603,383,0,dessa
3603,101,0,media
3603,1451,1,utöver
3603,159,1,vad
3603,151,0,jag
3603,810,0,propaganda
3603,126,0,eller
3603,361,1,skulle
3603,151,0,jag
3604,120,3,borgerliga
3604,1108,3,intressen
3604,44,1,som
3604,374,3,upp
3604,2533,4,bakom
3604,906,3,dem
3604,0,3,att
3604,1345,4,utnyttja
3604,27,4,detta
3604,25,3,medium
3604,151,3,jag
3604,741,4,hel
3604,555,1,rad
3604,421,3,uttalanden
3604,149,3,press
3604,44,3,som
3605,1981,3,vederbörande
3605,567,1,skriver
3605,92,3,den
3605,338,3,information
3605,44,1,som
3605,307,1,via
3605,6,1,massmedia
3605,811,3,spritts
3605,10,3,från
3605,628,1,myndigheter
3605,43,1,och
3605,1617,3,institutioner
3605,49,1,har
3605,401,1,varit
3605,12,1,med
3605,84,3,stora
3606,456,4,främst
3606,622,1,haft
3606,43,4,och
3606,44,3,som
3606,6,3,massmedia
3606,43,3,och
3606,2316,3,tidskrifter
3606,14,3,olika
3606,758,2,slag
3606,49,4,har
3607,148,1,också
3607,15,1,man
3607,92,2,den
3607,103,2,allmänna
3607,888,1,diskussionen
3607,43,2,och
3607,10,2,från
3607,56,1,massmedias
3607,57,1,sida
3607,1842,4,visade
3607,127,1,mindre
3607,386,4,uppmärksamhet
3607,1938,2,opinionsyttringar
3607,43,2,och
3607,1083,1,opinionsbildare
3607,44,4,som
3607,799,2,klart
3608,27,0,detta
3608,49,1,har
3608,148,4,också
3608,272,4,stått
3608,673,4,tidningarna
3608,43,0,och
3608,3060,0,meddelats
3608,6,1,massmedia
3608,92,4,den
3608,44,0,som
3608,2362,2,sökt
3608,589,4,inom
3608,92,0,den
3608,352,4,tiden
3608,49,4,har
3608,148,0,också
3609,96,2,andra
3609,49,3,har
3609,0,0,att
3609,749,4,berörda
3609,628,4,myndigheter
3609,130,4,genom
3609,6,4,massmedia
3609,43,4,och
3609,669,3,övrigt
3609,977,4,former
3609,473,4,sprider
3609,474,4,kännedom
3610,183,1,skall
3610,206,2,något
3610,322,1,form
3610,1420,3,nära
3610,1442,3,kontakt
3610,12,0,med
3610,6,3,massmedia
3610,15,0,man
3610,60,1,kräver
3610,606,1,princip
3610,0,1,att
3610,1963,3,etern
3610,183,2,skall
3610,441,3,vara
3610,2265,1,fri
3610,162,3,lika
3611,17,4,det
3611,0,1,att
3611,33,0,verkligen
3611,204,1,får
3611,14,1,olika
3611,137,1,även
3611,6,0,massmedia
3611,17,0,det
3611,206,0,något
3611,231,1,ganska
3611,2161,0,mina
3611,43,0,och
3612,151,2,jag
3612,361,2,skulle
3612,146,2,bara
3612,717,0,vilja
3612,410,0,säga
3612,0,2,att
3612,125,0,mer
3612,526,2,utvecklingen
3612,6,2,massmedia
3612,43,2,och
3612,34,2,inte
3612,240,2,minst
3612,2969,2,etermedia
3612,1431,2,framåt
3612,14,4,olika
3612,1211,2,länder
3612,818,4,desto
3613,2211,2,angelägen
3613,77,2,många
3613,179,3,anser
3613,0,2,att
3613,408,3,radio
3613,43,3,och
3613,434,3,våra
3613,1112,1,viktigaste
3613,101,3,media
3613,1,2,för
3613,338,3,information
3613,43,2,och
3613,43,4,och
3613,137,2,även
3613,72,2,till
3613,92,2,den
3613,84,2,stora
3614,49,4,har
3614,17,3,det
3614,0,4,att
3614,2060,2,staten
3614,724,3,folkrörelserna
3614,43,2,och
3614,673,4,tidningarna
3614,3115,0,sköter
3614,6,3,massmedia
3614,43,3,och
3614,17,3,det
3614,137,0,även
3614,113,2,sedan
3614,409,3,fått
3614,92,2,den
3614,96,0,andra
3614,15,0,man
3615,1216,0,orimligt
3615,0,4,att
3615,354,4,pressen
3615,361,3,skulle
3615,1597,4,behöva
3615,3116,4,möta
3615,1984,0,konkurrensen
3615,23,0,ett
3615,25,4,medium
3615,44,3,som
3615,34,0,inte
3615,726,0,behöver
3615,1619,4,tänka
3615,2253,3,kostnaderna
3615,1,4,för
3615,37,3,när
3615,17,4,det
3616,13,4,tanke
3616,15,4,man
3616,183,4,skall
3616,1629,4,först
3616,43,4,och
3616,456,4,främst
3616,34,2,inte
3616,124,4,samman
3616,2027,4,två
3616,252,4,medier
3616,354,4,pressen
3616,43,1,och
3616,1879,4,radiotv
3616,44,4,som
3616,183,1,skall
3616,1283,2,komplettera
3616,458,4,varandra
3616,1967,4,delvis
3616,1670,4,konkurrera
3616,12,4,med
3617,43,3,och
3617,137,1,även
3617,1886,1,bevaka
3617,458,2,varandra
3617,17,0,det
3617,361,2,skulle
3617,1009,3,direkt
3617,2040,3,inskränka
3617,1984,2,konkurrensen
3617,56,1,massmedias
3617,886,2,område
3617,43,1,och
3617,2639,3,minska
3617,2508,3,mångfalden
3617,238,1,dess
3618,2979,0,chef
3618,1,2,för
3618,31,2,människor
3618,294,4,lägga
3618,133,2,hur
3618,27,3,detta
3618,25,4,medium
3618,2306,2,syfte
3618,183,3,skall
3618,2806,2,utnyttjas
3619,589,3,inom
3619,92,4,den
3619,124,4,samman
3619,2941,0,nödvändig
3619,230,4,bevakning
3619,270,0,mellan
3619,14,0,olika
3619,101,0,media
3619,43,4,och
3619,92,4,den
3619,92,4,den
3619,1038,1,politiska
3619,565,0,hos
3619,0,4,att
3619,2161,4,mina
3620,1267,1,sådan
3620,1276,0,reklam
3620,148,4,också
3620,96,4,andra
3620,255,1,håll
3620,137,3,även
3620,354,4,pressen
3620,43,2,och
3620,96,4,andra
3620,6,4,massmedia
3620,1493,0,bedriver
3620,92,0,den
3620,2593,0,konsumenterna
3620,167,3,själva
3620,1818,4,verket
3621,1629,3,först
3621,44,3,som
3621,5,0,uppgifter
3621,706,3,spreds
3621,130,4,genom
3621,6,0,massmedia
3621,995,2,samt
3621,906,2,dem
3621,44,3,som
3621,1715,0,klara
3621,319,2,började
3621,249,3,långt
3621,115,3,tillbaka
3622,836,4,aktuella
3622,151,4,jag
3622,204,4,får
3622,303,4,ibland
3622,2387,4,känsla
3622,0,4,att
3622,686,4,både
3622,6,4,massmedia
3622,3064,3,tidningspressen
3622,43,4,och
3622,92,4,den
3622,103,4,allmänna
3622,104,4,debatten
3622,125,4,mer
3622,716,3,intresserade
3622,0,4,att
3623,987,3,innan
3623,126,4,eller
3623,3084,1,vart
3623,3,1,fall
3623,1912,1,samtidigt
3623,44,1,som
3623,1930,4,presenteras
3623,307,4,via
3623,6,4,massmedia
3623,37,3,när
3623,155,4,kommer
3623,984,3,herr
3623,864,4,statsrådet
3623,0,1,att
3623,92,4,den
3623,1579,4,utredning
3624,151,3,jag
3624,1207,3,förstår
3624,49,4,har
3624,17,4,det
3624,401,3,varit
3624,1300,3,svårt
3624,0,4,att
3624,19,3,kunna
3624,2071,3,förse
3624,383,3,dessa
3624,6,3,massmedia
3624,12,3,med
3624,2761,4,faktiska
3624,1189,3,upplysningar
3624,92,4,den
3624,169,3,utsträckning
3624,44,4,som
3624,495,3,hade
3624,401,3,varit
3625,987,2,innan
3625,126,3,eller
3625,3084,3,vart
3625,3,2,fall
3625,1912,2,samtidigt
3625,44,1,som
3625,1930,1,presenteras
3625,307,2,via
3625,6,4,massmedia
3625,244,4,frågan
3625,49,3,har
3625,72,2,till
3625,265,0,mig
3625,1,1,för
3625,204,1,får
3625,675,1,alltså
3626,3091,1,redogörelse
3626,1,1,för
3626,500,2,innehåll
3626,72,1,till
3626,43,1,och
3626,6,0,massmedia
3626,1194,1,samband
3626,12,1,med
3626,112,1,regeringen
3626,1575,1,presskonferens
3627,2221,0,offentlig
3627,43,2,och
3627,53,0,finns
3627,2723,2,handlingarna
3627,1268,3,tillgängliga
3627,1,2,för
3627,354,3,pressen
3627,43,2,och
3627,1,4,för
3627,6,3,massmedia
3627,17,3,det
3627,32,2,kan
3627,423,2,veckor
3627,1,2,för
3627,0,3,att
3627,34,1,inte
3627,410,1,säga
3627,449,1,månader
3627,987,2,innan
3628,1008,0,liksom
3628,15,4,man
3628,450,2,gjorde
3628,688,4,förra
3628,1604,4,året
3628,594,4,utnyttjar
3628,408,4,radio
3628,43,4,och
3628,6,4,massmedia
3628,669,4,övrigt
3628,4,4,enligt
3628,375,4,min
3628,751,4,mening
3628,17,4,det
3628,1174,4,möjligt
3628,0,4,att
3628,26,4,just
3629,1,0,för
3629,0,2,att
3629,361,2,skulle
3629,220,2,bort
3629,906,2,dem
3629,49,2,har
3629,34,2,inte
3629,1508,2,regering
3629,6,0,massmedia
3629,838,2,film
3629,2408,0,litteratur
3629,239,2,krav
3629,259,2,vilket
3629,537,3,lett
3630,1509,1,mål
3630,2987,3,livet
3630,17,4,det
3630,375,4,min
3630,2982,1,förhoppning
3630,0,1,att
3630,34,4,inte
3630,240,3,minst
3630,6,1,massmedia
3630,125,1,mer
3630,155,3,kommer
3630,0,3,att
3630,939,1,uppmärksamma
3630,2432,3,ungdomarna
3630,44,1,som
3630,49,4,har
3631,1343,0,malmö
3631,569,3,viss
3631,2249,4,personal
3631,1,4,för
3631,149,0,press
3631,43,0,och
3631,96,3,andra
3631,6,3,massmedia
3631,495,0,hade
3631,269,4,förekommit
3631,5,2,uppgifter
3631,0,0,att
3631,1543,0,brott
3631,1025,4,kunde
3631,441,4,vara
3631,0,0,att
3632,2221,2,offentlig
3632,1712,4,handling
3632,43,4,och
3632,151,4,jag
3632,32,4,kan
3632,34,2,inte
3632,2623,4,hindra
3632,218,0,tidningar
3632,43,4,och
3632,96,4,andra
3632,6,4,massmedia
3632,0,3,att
3632,1383,0,återge
3632,17,2,det
3632,984,4,herr
3632,1009,3,direkt
3632,376,4,fråga
3632,72,4,till
3633,49,4,har
3633,34,4,inte
3633,240,2,minst
3633,1772,4,fört
3633,12,4,med
3633,71,4,sig
3633,0,4,att
3633,130,4,genom
3633,6,4,massmedia
3633,43,3,och
3633,96,2,andra
3633,3057,3,förbättrade
3633,23,4,ett
3633,200,4,helt
3633,499,4,annat
3633,224,3,sätt
3634,206,1,något
3634,44,1,som
3634,645,1,dock
3634,34,2,inte
3634,1937,2,tillräckligt
3634,1322,1,tydligt
3634,609,1,kommit
3634,72,4,till
3634,530,2,allmänhetens
3634,474,2,kännedom
3634,56,2,massmedias
3634,1064,4,händelserna
3634,49,1,har
3634,579,2,hög
3634,563,2,grad
3634,3033,4,riktat
3635,622,3,haft
3635,36,3,någon
3635,44,0,som
3635,1266,3,helst
3635,934,3,genomslagskraft
3635,340,1,svensk
3635,149,0,press
3635,126,3,eller
3635,6,3,massmedia
3635,246,3,över
3635,520,3,huvud
3635,521,3,taget
3635,151,3,jag
3635,1022,1,tror
3635,0,3,att
3635,17,3,det
3635,1571,0,etablerade
3635,477,3,samhället
3635,51,3,måste
3636,1632,3,önska
3636,1267,0,sådan
3636,1395,3,utveckling
3636,797,3,svar
3636,539,0,interpellation
3636,3078,0,ang
3636,1995,3,forskningen
3636,56,3,massmedias
3636,1150,0,påverkan
3636,1274,0,människors
3636,1898,0,beteenden
3636,43,0,och
3636,1899,0,handlingsmönster
3636,984,0,herr
3636,985,3,talman
3636,984,0,herr
3637,1,0,för
3637,3100,3,omfattningen
3637,92,3,den
3637,1514,3,forskning
3637,44,0,som
3637,1076,1,bedrivs
3637,376,4,fråga
3637,56,0,massmedias
3637,1150,3,påverkan
3637,1274,0,människors
3637,1898,0,beteenden
3637,43,0,och
3637,1899,0,handlingsmönster
3637,43,3,och
3637,1,3,för
3637,1278,3,resultat
3638,630,2,initiativ
3638,1,0,för
3638,0,0,att
3638,784,1,åstadkomma
3638,517,0,vidare
3638,1514,2,forskning
3638,27,0,detta
3638,886,1,område
3638,6,3,massmedia
3638,43,0,och
3638,56,0,massmedias
3638,1150,0,påverkan
3638,3117,0,publik
3638,49,2,har
3638,401,0,varit
3638,257,0,föremål
3638,1,3,för
3638,1514,2,forskning
3639,0,1,att
3639,784,1,åstadkomma
3639,517,1,vidare
3639,1514,3,forskning
3639,27,3,detta
3639,886,3,område
3639,6,3,massmedia
3639,43,3,och
3639,56,1,massmedias
3639,1150,1,påverkan
3639,3117,1,publik
3639,49,3,har
3639,401,3,varit
3639,257,3,föremål
3639,1,3,för
3639,1514,3,forskning
3639,10,2,från
3639,849,2,skilda
3640,2349,3,långsiktiga
3640,1972,1,verkningar
3640,965,3,däribland
3640,137,3,även
3640,151,1,jag
3640,179,3,anser
3640,17,3,det
3640,436,1,viktigt
3640,0,0,att
3640,56,1,massmedias
3640,797,0,svar
3640,539,3,interpellation
3640,3078,0,ang
3640,1995,0,forskningen
3640,56,0,massmedias
3640,1150,0,påverkan
3640,1274,0,människors
3641,17,0,det
3641,436,0,viktigt
3641,0,0,att
3641,56,0,massmedias
3641,797,0,svar
3641,539,0,interpellation
3641,3078,0,ang
3641,1995,0,forskningen
3641,56,0,massmedias
3641,1150,0,påverkan
3641,1274,0,människors
3641,1898,0,beteenden
3641,43,0,och
3641,1899,0,handlingsmönster
3641,1150,0,påverkan
3641,1898,0,beteenden
3641,43,0,och
3642,596,2,angeläget
3642,0,3,att
3642,939,2,uppmärksamma
3642,3103,1,verkningarna
3642,1249,2,utbudet
3642,6,2,massmedia
3642,244,2,frågan
3642,92,2,den
3642,2115,3,typen
3643,1088,2,mest
3643,753,2,betydelsefulla
3643,151,0,jag
3643,1241,0,delar
3643,1284,0,statsrådets
3643,751,0,mening
3643,317,2,angående
3643,1093,2,vikten
3643,0,2,att
3643,56,0,massmedias
3643,1150,0,påverkan
3643,1898,0,beteenden
3643,43,2,och
3643,1911,0,handlingssätt
3643,3016,2,kontinuerligt
3643,43,2,och
3643,0,0,att
3643,17,0,det
3644,596,2,angeläget
3644,0,4,att
3644,939,2,uppmärksamma
3644,3103,1,verkningarna
3644,1249,4,utbudet
3644,6,1,massmedia
3644,151,1,jag
3644,12,4,med
3644,941,4,tillfredsställelse
3644,0,0,att
3644,40,4,sveriges
3644,2372,1,radios
3644,1,4,för
3645,385,0,stor
3645,44,0,som
3645,1174,1,möjligt
3645,58,0,denna
3645,1305,1,viktiga
3645,1514,2,forskning
3645,43,2,och
3645,0,0,att
3645,56,0,massmedias
